"","word","mean","sd","n","mean_M","sd_M","n_M","mean_F","sd_F","n_F"
"2271","inquest",2.30769230769231,1.08698595277881,26,2.25,1,16,2.4,1.26491106406735,10
"2272","special",2.20588235294118,1.29753640142097,34,2.25,1.18321595661992,16,2.23529411764706,1.4374200745044,17
"2273","gorge",2.875,1.30457773893436,40,3.375,0.957427107756338,16,2.54166666666667,1.41357292199487,24
"2274","boycott",2.0625,1.10533894962061,32,1.875,1.02469507659596,16,2.25,1.18321595661992,16
"2275","haw",3.28571428571429,1.31196583621705,42,3.83333333333333,1.02985730108887,12,3.06896551724138,1.38695541391821,29
"2276","sole",2.25,1.0522085616183,36,2.53333333333333,1.12546286774228,15,2.04761904761905,0.973457265430305,21
"2277","brush",2.17777777777778,1.11373427728702,45,2.5,1.05131496607569,20,1.92,1.11504857891185,25
"2278","tramp",2.775,1.29074615669606,40,3.04166666666667,1.19706767331373,24,2.375,1.36014705087354,16
"2279","hose",2.51428571428571,1.22165337751341,35,2.2,1.20712172424443,15,2.75,1.20852236875842,20
"2280","packet",2.38709677419355,1.25638155974048,31,2.64285714285714,1.27744594087896,14,2.17647058823529,1.23669388480168,17
"2281","mucus",2.9375,1.43543856398236,32,3.57142857142857,1.34245960914949,14,2.47058823529412,1.3746657347708,17
"2282","dildo",3.77777777777778,1.28976434416992,36,3.3125,1.35246688191122,16,4.31578947368421,0.88522637273985,19
"2283","house",2.05882352941176,1.09934350852344,34,2.2,1.26491106406735,15,1.94736842105263,0.970319776071918,19
"2284","bingo",3.25,1.37773297418192,28,3.15384615384615,1.57300952773941,13,3.33333333333333,1.23442679969674,15
"2285","typhoon",2.23684210526316,1.12548393258347,38,2.4,1.12122382116278,15,2.18181818181818,1.13960576459638,22
"2286","equal",2.15384615384615,0.967152839723182,26,2.07692307692308,1.03774904332554,13,2.23076923076923,0.926808695996298,13
"2287","image",2.21052631578947,1.04384669933913,38,2.28571428571429,1.20438758319299,14,2.16666666666667,0.963086824686154,24
"2288","schooling",2.52631578947368,1.15634190457861,38,2.65,1.22581873821025,20,2.38888888888889,1.09215862287323,18
"2289","island",2.24137931034483,1.24370335271585,29,2.08333333333333,1.24011240937215,12,2.35294117647059,1.27186754767292,17
"2290","tulip",2.67741935483871,1.16582150646925,31,2.54545454545455,0.934198732993827,11,2.75,1.29269200955949,20
"2291","cuckold",3.52777777777778,1.36247906638935,36,3.72727272727273,1.1037127426019,11,3.44,1.4742229591664,25
"2292","duo",2.25641025641026,1.01871820177558,39,2.05555555555556,0.937595311059234,18,2.42857142857143,1.07570574840095,21
"2293","berth",2.32432432432432,1.15600014547418,37,1.94117647058824,1.08803654782905,17,2.65,1.13670808176853,20
"2294","spotlight",2.29411764705882,1.03072236407306,34,2.41176470588235,1.00366973710303,17,2.17647058823529,1.07443555632987,17
"2295","slip",2.58620689655172,1.42721610585359,29,2.5,1.67874411932904,12,2.64705882352941,1.27186754767292,17
"2296","wholesale",2.025,1.20867590192633,40,2.58823529411765,1.41681083464818,17,1.60869565217391,0.838783233173485,23
"2297","critique",2.35294117647059,1.12498762124305,34,2.375,1.08781125813871,16,2.33333333333333,1.18817705157201,18
"2298","spine",2.47058823529412,1.05127034604019,34,2.58823529411765,1.00366973710303,17,2.35294117647059,1.11474080342631,17
"2299","statute",2.16,1.02794292967395,25,2.58333333333333,0.996204919895622,12,1.76923076923077,0.926808695996298,13
"2300","glacier",2.03333333333333,1.15917132509372,30,2.375,1.1474609652039,16,1.64285714285714,1.08181776206978,14
"2301","gamble",2.0625,1.24272074043595,32,1.91666666666667,1.08362466945083,12,2.15,1.34848843251679,20
"2302","sauna",2.79411764705882,1.12221133872816,34,3.30769230769231,0.85485041426511,13,2.47619047619048,1.16700675315302,21
"2303","insult",1.91666666666667,1.2128538629009,24,2.625,1.40788595317336,8,1.5625,0.963932916061417,16
"2304","buck",2.7027027027027,1.22167609966492,37,3.05882352941176,1.34492510178514,17,2.4,1.04629672756119,20
"2305","reference",1.97058823529412,1.05845210359986,34,2.3125,1.13834675443528,16,1.66666666666667,0.90748521297303,18
"2306","sprinkle",3.13333333333333,1.30604254388469,30,3.54545454545455,1.21355975243384,11,2.89473684210526,1.32894013083548,19
"2307","ruler",2.13953488372093,0.989983052977537,43,2.05263157894737,0.911267993910214,19,2.20833333333333,1.06236678619288,24
"2308","scent",2.36666666666667,0.964305479332802,30,2.8,0.788810637746616,10,2.15,0.988086934168084,20
"2309","boardwalk",2.02702702702703,1.04047228823385,37,1.88235294117647,0.927520413601263,17,2.15,1.13670808176853,20
"2310","notebook",2.16666666666667,1.1084094137869,36,1.77777777777778,0.833333333333333,9,2.30769230769231,1.1922828781537,26
"2311","arcade",2.77142857142857,1.23873071388119,35,2.5,1.36626010212795,16,3,1.10554159678513,19
"2312","lament",1.77142857142857,0.972737625156423,35,1.69230769230769,1.03155347127648,13,1.81818181818182,0.957992128229099,22
"2313","call",2,0.894427190999916,41,2.17647058823529,0.88284300116492,17,1.875,0.899879218948661,24
"2314","mutant",2.4,1.26491106406735,35,2.5,1.2485285456936,18,2.29411764705882,1.31171194829281,17
"2315","rape",1.17948717948718,0.506369683541833,39,1.29411764705882,0.685994340570035,17,1.09090909090909,0.29424494316825,22
"2316","quilt",2.18604651162791,1.07472729549869,43,2.21428571428571,1.25137287246211,14,2.17241379310345,1.00246002831753,29
"2317","glamour",2.19230769230769,1.16684980247608,26,1.90909090909091,1.04446593573419,11,2.4,1.24211800681624,15
"2318","film",2.12,1.20138808606267,25,2.09090909090909,1.37510330190466,11,2.14285714285714,1.09945041215655,14
"2319","blush",2.8,1.13679712011761,40,2.71428571428571,1.00711752754369,21,2.89473684210526,1.28645666861885,19
"2320","evil",1.8695652173913,1.10772430689979,46,2,1.13389341902768,15,1.80645161290323,1.10813220747676,31
"2321","mate",2.825,1.05945075271855,40,3.05263157894737,0.911267993910214,19,2.61904761904762,1.16086995293144,21
"2322","ramrod",3.33333333333333,1.46759877141069,27,3.5,1.22474487139159,14,3.15384615384615,1.72463299700515,13
"2323","role",2.24390243902439,1.04356331396035,41,2.05882352941176,0.826936230559385,17,2.375,1.17260393995586,24
"2324","body",2.37037037037037,1.07946383229924,27,2.5,1.35400640077266,10,2.29411764705882,0.919558717697852,17
"2325","fur",2.70967741935484,1.00643093444431,31,2.64285714285714,1.15072838853303,14,2.76470588235294,0.903424856082804,17
"2326","spam",3.28125,1.27594051332669,32,3.33333333333333,1.18817705157201,18,3.21428571428571,1.42389343964797,14
"2327","crisp",2.48387096774194,1.15096967066717,31,2.6,1.24211800681624,15,2.375,1.08781125813871,16
"2328","miser",2.30769230769231,1.24520195288519,52,2.4375,1.20933866224478,16,2.25,1.27335327832796,36
"2329","highway",2.15625,1.05063344947764,32,2,1.22474487139159,13,2.26315789473684,0.933458638205125,19
"2330","blindfold",2.3125,1.09064940701962,32,2.25,0.965307299163423,12,2.35,1.18210338847862,20
"2331","grass",2.39130434782609,1.1638682794804,46,2.47368421052632,1.21876171459357,19,2.33333333333333,1.14354374979373,27
"2332","clockwork",2.44444444444444,1.1069764339844,36,2.21428571428571,0.974961255922229,14,2.59090909090909,1.18156840517335,22
"2333","leap",2.32142857142857,1.12393394522432,28,1.875,0.83452296039628,8,2.5,1.19207912135854,20
"2334","airstrip",2.34210526315789,1.12168588823406,38,2.07142857142857,1.32805732697661,14,2.56521739130435,0.945135245565981,23
"2335","van",2.05555555555556,1.26365556890531,36,2,1.31656117720877,16,2.15789473684211,1.25888654041475,19
"2336","printing",2,1.12546286774228,31,2.07142857142857,1.20666646429076,14,1.94117647058824,1.08803654782905,17
"2337","slipper",2.23076923076923,1.2428255648382,26,2.58333333333333,1.16450015288132,12,2,1.29099444873581,13
"2338","night",1.91666666666667,0.874234358902528,36,2,0.852802865422442,12,1.875,0.899879218948661,24
"2339","spot",2.42857142857143,0.959497222838566,28,2.5,1,12,2.375,0.957427107756338,16
"2340","dice",2.15625,1.05063344947764,32,2.13333333333333,1.06009882737862,15,2.17647058823529,1.07443555632987,17
"2341","flounder",2.76470588235294,1.1821609265781,34,2.75,0.965307299163423,12,2.77272727272727,1.30682523995835,22
"2342","bankroll",2.38235294117647,1.10136845683829,34,2.77777777777778,0.833333333333333,9,2.25,1.18871505343411,24
"2343","marshal",2.12121212121212,1.13901206527784,33,2.15384615384615,0.898717034272917,13,2.1,1.29370947686346,20
"2344","platoon",2.375,1.21150399730412,32,2.22222222222222,0.97182531580755,9,2.43478260869565,1.30822874551543,23
"2345","zinc",1.97297297297297,1.04047228823385,37,1.82352941176471,1.01459931239178,17,2.1,1.0711528467276,20
"2346","ram",2.65789473684211,1.25797597599786,38,2.66666666666667,1.4142135623731,18,2.65,1.13670808176853,20
"2347","flu",1.6304347826087,0.951226007778591,46,1.65,0.988086934168084,20,1.61538461538462,0.941357448663283,26
"2348","playground",2.40625,1.36451279264444,32,2.78571428571429,1.47692880035521,14,2.11111111111111,1.2313975269104,18
"2349","donkey",3.31578947368421,1.31735326703071,38,3.57894736842105,1.34642693714736,19,3.05263157894737,1.26814318375447,19
"2350","ropes",1.91428571428571,0.950895199626262,35,1.88888888888889,0.900254139862666,18,1.94117647058824,1.02899151085505,17
"2351","hour",2.43333333333333,1.07264845715811,30,2.44444444444444,0.726483157256779,9,2.42857142857143,1.20712172424443,21
"2352","skid",2.53125,0.983226256244076,32,2.5,1.08012344973464,10,2.54545454545455,0.962500351380157,22
"2353","flipper",3.2,1.08012344973464,25,3.3,0.948683298050514,10,3.13333333333333,1.18723367940933,15
"2354","peel",2.75,1.11316235778192,24,3.07692307692308,0.954073587443029,13,2.36363636363636,1.20604537831105,11
"2355","husky",3.21212121212121,1.11123736656418,33,3,1.24034734589208,14,3.36842105263158,1.01162829777814,19
"2356","roast",2.46153846153846,1.39228644267677,26,2.83333333333333,1.58592292219752,12,2.14285714285714,1.16732059119908,14
"2357","lounge",2.50943396226415,1.04922391665741,53,2.68421052631579,1.05686284083011,19,2.41176470588235,1.04787366399117,34
"2358","know",1.89285714285714,0.916486273736323,28,1.75,0.866025403784439,12,1.93333333333333,0.961150104723255,15
"2359","fee",2.29166666666667,1.23698902338365,48,2.72727272727273,1.38639024883974,22,1.92307692307692,0.976650476806392,26
"2360","novice",2.24242424242424,1.1734112405265,33,2.63636363636364,1.56669890360128,11,2.04545454545455,0.898531750891034,22
"2361","bike",2.05405405405405,1.10418260229874,37,1.83333333333333,0.985184366143778,18,2.26315789473684,1.19452944074029,19
"2362","prawn",2.6551724137931,1.34365870637295,29,2.58333333333333,1.24011240937215,12,2.70588235294118,1.44761467086173,17
"2363","roar",2.03125,1.03126527359168,32,2,1.0690449676497,15,2.05882352941176,1.02899151085505,17
"2364","smother",2.23255813953488,1.2117914582163,43,2.33333333333333,1.16718415024353,24,2.10526315789474,1.28645666861885,19
"2365","morphine",2.21052631578947,1.27677581127688,38,2.27272727272727,1.42062726222673,11,2.18518518518519,1.24149528444958,27
"2366","sportsman",2.375,1.09985336266015,32,2.57894736842105,1.21636021134477,19,2.07692307692308,0.862316498502576,13
"2367","lush",2.87179487179487,1.21783861992611,39,2.9375,1.06262254195301,16,2.82608695652174,1.33662308255624,23
"2368","slab",2.57894736842105,1.08132998557128,38,2.73684210526316,1.04573765900535,19,2.5,1.09812674721144,18
"2369","spray",2.57142857142857,1.25988157669742,28,3.06666666666667,1.22279928657082,15,2,1.08012344973464,13
"2370","domain",1.9375,0.948258165473463,32,1.75,0.786397515657049,20,2.25,1.13818036595899,12
"2371","store",2.06896551724138,1.13171912475662,29,2.21428571428571,1.25137287246211,14,1.93333333333333,1.03279555898864,15
"2372","inmate",2.03448275862069,1.11748309736944,29,2.30769230769231,1.25064086135971,13,1.8125,0.981070843517429,16
"2373","chalice",2.425,1.17424280021048,40,2.35714285714286,1.15072838853303,14,2.46153846153846,1.20766780964864,26
"2374","pecker",3.93103448275862,1.16284854936852,29,3.75,1.21543108701099,12,4.05882352941176,1.14403825522216,17
"2375","squabble",3.31578947368421,1.41622381720784,38,3.33333333333333,1.49602648308619,15,3.30434782608696,1.39592858011809,23
"2376","foreman",2.46511627906977,1.18218597379323,43,2.5,1.30018313728343,22,2.42857142857143,1.07570574840095,21
"2377","blizzard",2.625,1.26363530876135,32,2.78571428571429,1.42389343964797,14,2.5,1.15044748327106,18
"2378","lie",1.75757575757576,0.96922336919512,33,2.05882352941176,1.08803654782905,17,1.4375,0.727438428093173,16
"2379","wager",1.76190476190476,0.995226703056239,21,2,0.912870929175277,13,1.375,1.06066017177982,8
"2380","weather",2.16216216216216,1.16698837263353,37,2.4,1.35224680756563,15,2.04761904761905,1.02353263143832,21
"2381","boon",3.44827586206897,1.15220927217956,29,3.46153846153846,1.33012434352235,13,3.4375,1.03077640640442,16
"2382","nudist",3.41463414634146,1.11748847323133,41,3.66666666666667,1.11055541659718,21,3.15,1.08942283125661,20
"2383","luggage",2.17241379310345,1.25552964114869,29,2.46666666666667,1.40746310109799,15,1.85714285714286,1.02710518202619,14
"2384","hymen",3.22222222222222,1.39613980288736,36,3.16666666666667,1.29478592370913,18,3.27777777777778,1.5264551613058,18
"2385","nail",2.31578947368421,1.18789532612606,38,2.375,1.31021626713557,16,2.27272727272727,1.12045136235861,22
"2386","tepee",2.67391304347826,1.39927517468608,46,2.66666666666667,1.31656117720877,21,2.68,1.49220195237329,25
"2387","applause",2.5,1.23228183404549,28,2.55555555555556,1.33333333333333,9,2.47368421052632,1.21876171459357,19
"2388","cleavage",2.94117647058824,1.27781006960152,34,3,1.30088727117598,14,2.9,1.29370947686346,20
"2389","wretch",2.30769230769231,1.25977955786437,39,2.46153846153846,1.45002210416397,13,2.23076923076923,1.1766968108291,26
"2390","rhyme",2.66666666666667,1.27097781860449,27,2.375,1.1474609652039,16,3.09090909090909,1.37510330190466,11
"2391","torch",2.36111111111111,1.17480157054659,36,2.46153846153846,1.26592420885458,13,2.30434782608696,1.14553610350215,23
"2392","custom",2.15789473684211,1.0786958038617,38,2.06666666666667,0.883715101688537,15,2.21739130434783,1.20440561497176,23
"2393","twerp",3.95652173913043,1.0215078369105,23,4,1.4142135623731,7,3.9375,0.853912563829966,16
"2394","jeep",2.69047619047619,1.31572284200749,42,2.42857142857143,1.39897921969658,21,2.95238095238095,1.20317041503648,21
"2395","vermin",2.81481481481481,1.2720981165907,27,2.69230769230769,1.31558702896054,13,2.92857142857143,1.26881445053645,14
"2396","radial",2.26923076923077,1.04144869514316,26,2.09090909090909,0.943879807448539,11,2.4,1.12122382116278,15
"2397","piping",2.63414634146341,1.40989534294173,41,2.66666666666667,1.49443411809733,21,2.6,1.35335839575791,20
"2398","bronze",2.12903225806452,1.11779352547391,31,2,1.11803398874989,9,2.18181818181818,1.13960576459638,22
"2399","stable",2.13333333333333,1.16658456197135,30,2.36363636363636,1.12006493318265,11,2,1.20185042515466,19
"2400","trump",3.36666666666667,1.3514572807193,30,2.90909090909091,1.300349603341,11,3.63157894736842,1.34207659641441,19
"2401","consent",2,1.12815214963553,34,2.08333333333333,1.31137217055151,12,1.95454545454545,1.04550159879055,22
"2402","egghead",3.94594594594595,0.941215111377779,37,4.13333333333333,0.915475416434127,15,3.80952380952381,0.980767435177556,21
"2403","tarmac",2.4,1.12773883137669,40,2.78571428571429,1.1217137594956,14,2.19230769230769,1.09614709849475,26
"2404","network",1.90909090909091,0.913907693767414,33,1.71428571428571,0.913873533463375,14,2.05263157894737,0.911267993910214,19
"2405","tractor",2.35294117647059,1.20308575328954,34,2.46666666666667,1.18723367940933,15,2.26315789473684,1.24016599530322,19
"2406","trombone",3,1.38873014965883,29,2.8,1.31656117720877,10,3.10526315789474,1.44893588701445,19
"2407","textile",2,1.0150384378451,34,1.9,0.994428926011753,10,2.04166666666667,1.04170289792063,24
"2408","runway",2.21875,1.15659051219661,32,2.375,1.31021626713557,16,2.0625,0.997914491994847,16
"2409","clergy",2.44444444444444,1.15744656018433,36,3,1.29099444873581,13,2.09090909090909,0.971454035826165,22
"2410","urge",2.525,1.24008891327215,40,2.29411764705882,1.26316595714661,17,2.69565217391304,1.22232203049976,23
"2411","seaweed",2.38235294117647,1.23127689036571,34,2,1.24721912892465,10,2.54166666666667,1.2150922908826,24
"2412","switchboard",1.84615384615385,0.924870053242408,26,1.57142857142857,0.975900072948533,7,1.94736842105263,0.911267993910214,19
"2413","saga",2.55263157894737,0.950031817989289,38,2.58333333333333,0.792961461098759,12,2.53846153846154,1.02881559983388,26
"2414","jet",2.06896551724138,1.06673850332814,29,2,1.15470053837925,13,2.125,1.02469507659596,16
